subscription_id,account_id,plan_id,start_date,end_date,status,mrr,is_expansion,cancellation_reason,created_at
1361,10,4,2024-11-24,,active,999,True,,2025-11-03 13:00:05.583118
1362,69,1,2025-04-15,2026-03-25,cancelled,0,True,Clear site realize teacher partner plan.,2025-11-03 13:00:05.583118
1363,40,3,2025-03-27,2025-10-21,cancelled,299,True,Pass that top party actually.,2025-11-03 13:00:05.583118
1364,26,4,2025-04-30,,active,999,False,,2025-11-03 13:00:05.583118
1365,27,1,2025-09-06,2026-08-08,churned,0,True,Three avoid population often cost space.,2025-11-03 13:00:05.583118
1366,86,4,2025-07-29,,active,999,False,,2025-11-03 13:00:05.583118
1367,13,2,2025-09-25,,active,99,False,,2025-11-03 13:00:05.583118
1368,86,4,2025-08-25,,active,999,True,,2025-11-03 13:00:05.583118
1369,97,2,2024-12-19,,active,99,False,,2025-11-03 13:00:05.583118
1370,31,2,2024-11-30,,active,99,False,,2025-11-03 13:00:05.583118
1371,32,4,2025-07-04,,active,999,True,,2025-11-03 13:00:05.583118
1372,97,1,2025-02-09,,active,0,False,,2025-11-03 13:00:05.583118
1373,88,1,2025-04-24,,active,0,True,,2025-11-03 13:00:05.583118
1374,83,1,2025-06-03,,active,0,True,,2025-11-03 13:00:05.583118
1375,63,2,2025-01-30,2025-11-10,cancelled,99,False,Ready ahead particular wish.,2025-11-03 13:00:05.583118
1376,12,1,2024-12-04,,active,0,True,,2025-11-03 13:00:05.583118
1377,36,3,2025-09-25,,active,299,True,,2025-11-03 13:00:05.583118
1378,10,2,2024-11-09,,active,99,True,,2025-11-03 13:00:05.583118
1379,98,3,2025-04-30,,active,299,False,,2025-11-03 13:00:05.583118
1380,71,1,2025-09-28,,active,0,True,,2025-11-03 13:00:05.583118
1381,34,1,2025-02-03,,active,0,False,,2025-11-03 13:00:05.583118
1382,61,1,2025-08-04,,active,0,False,,2025-11-03 13:00:05.583118
1383,13,1,2025-01-25,,active,0,False,,2025-11-03 13:00:05.583118
1384,69,2,2025-06-29,,active,99,False,,2025-11-03 13:00:05.583118
1385,57,3,2025-02-09,2026-02-05,cancelled,299,True,Film share food dinner watch cell.,2025-11-03 13:00:05.583118
1386,95,3,2025-08-28,,active,299,False,,2025-11-03 13:00:05.583118
1387,93,4,2025-06-21,2026-01-16,churned,999,True,Concern message sometimes need.,2025-11-03 13:00:05.583118
1388,2,4,2025-04-17,,active,999,True,,2025-11-03 13:00:05.583118
1389,63,1,2025-09-30,,trial,0,True,,2025-11-03 13:00:05.583118
1390,38,2,2024-11-27,,trial,99,False,,2025-11-03 13:00:05.583118
1391,46,3,2025-07-02,,active,299,True,,2025-11-03 13:00:05.583118
1392,100,3,2025-08-14,,active,299,True,,2025-11-03 13:00:05.583118
1393,11,1,2025-09-15,,active,0,True,,2025-11-03 13:00:05.585121
1394,51,4,2024-11-20,,active,999,True,,2025-11-03 13:00:05.585121
1395,68,4,2025-09-04,2026-04-07,churned,999,False,Call owner second job goal amount piece.,2025-11-03 13:00:05.585121
1396,23,4,2024-12-25,,active,999,True,,2025-11-03 13:00:05.585121
1397,49,3,2025-05-13,,active,299,False,,2025-11-03 13:00:05.585121
1398,96,3,2025-02-19,,active,299,False,,2025-11-03 13:00:05.585121
1399,26,2,2025-04-26,2026-03-26,cancelled,99,True,Pick president no better degree fund help tax.,2025-11-03 13:00:05.585121
1400,38,2,2025-05-13,,active,99,True,,2025-11-03 13:00:05.585121
1401,25,3,2025-06-24,,active,299,False,,2025-11-03 13:00:05.585121
1402,92,1,2025-06-09,,active,0,True,,2025-11-03 13:00:05.585121
1403,38,2,2025-08-15,2026-05-29,cancelled,99,False,Figure certainly maintain understand type pull.,2025-11-03 13:00:05.585121
1404,21,1,2025-06-26,2026-03-17,cancelled,0,False,Seven material interesting step responsibility board forward.,2025-11-03 13:00:05.585121
1405,79,2,2024-11-11,,active,99,True,,2025-11-03 13:00:05.585121
1406,27,1,2025-01-31,,active,0,False,,2025-11-03 13:00:05.585121
1407,85,3,2025-09-24,,active,299,True,,2025-11-03 13:00:05.585121
1408,92,3,2025-09-15,,active,299,True,,2025-11-03 13:00:05.585121
1409,79,4,2024-11-15,,active,999,True,,2025-11-03 13:00:05.585121
1410,1,4,2025-02-02,,active,999,True,,2025-11-03 13:00:05.585121
1411,44,4,2024-12-24,2025-08-11,cancelled,999,False,Challenge exactly responsibility above girl mention arrive.,2025-11-03 13:00:05.585121
1412,47,4,2025-02-19,,active,999,False,,2025-11-03 13:00:05.585121
1413,8,3,2025-06-09,,active,299,True,,2025-11-03 13:00:05.585121
1414,12,4,2025-05-21,,active,999,True,,2025-11-03 13:00:05.585121
1415,97,4,2025-01-15,2025-12-20,cancelled,999,False,Study myself model president like loss.,2025-11-03 13:00:05.585121
1416,59,1,2025-07-01,,active,0,True,,2025-11-03 13:00:05.585121
1417,35,4,2025-06-14,,trial,999,True,,2025-11-03 13:00:05.585121
1418,87,3,2025-09-28,,active,299,False,,2025-11-03 13:00:05.585121
1419,14,2,2024-11-03,,active,99,True,,2025-11-03 13:00:05.585121
1420,50,4,2025-08-21,,active,999,True,,2025-11-03 13:00:05.585121
1421,81,1,2024-12-17,2025-03-02,churned,0,True,Main civil debate person.,2025-11-03 13:00:05.585121
1422,60,3,2025-04-28,,active,299,True,,2025-11-03 13:00:05.585121
1423,18,4,2025-05-15,,active,999,False,,2025-11-03 13:00:05.585121
1424,80,2,2024-12-17,,active,99,False,,2025-11-03 13:00:05.585121
1425,20,2,2025-07-10,,active,99,False,,2025-11-03 13:00:05.585121
1426,67,4,2024-12-24,,active,999,True,,2025-11-03 13:00:05.585121
1427,21,4,2025-08-22,,active,999,True,,2025-11-03 13:00:05.585121
1428,97,1,2025-09-30,,active,0,True,,2025-11-03 13:00:05.585121
1429,34,1,2025-05-31,2025-07-21,cancelled,0,True,Rate let deal eat character rather entire.,2025-11-03 13:00:05.585121
1430,88,4,2025-03-12,,active,999,True,,2025-11-03 13:00:05.585121
1431,40,2,2025-05-28,,active,99,True,,2025-11-03 13:00:05.585121
1432,28,4,2025-08-12,,active,999,True,,2025-11-03 13:00:05.585121
1433,15,4,2025-09-18,,active,999,False,,2025-11-03 13:00:05.585121
1434,94,2,2025-06-08,,trial,99,True,,2025-11-03 13:00:05.585121
1435,95,4,2024-12-18,,active,999,False,,2025-11-03 13:00:05.585121
1436,8,2,2025-07-27,2026-04-27,cancelled,99,True,Person against machine inside.,2025-11-03 13:00:05.585121
1437,49,2,2025-06-10,,active,99,False,,2025-11-03 13:00:05.585121
1438,91,1,2024-12-30,,active,0,False,,2025-11-03 13:00:05.585121
1439,77,1,2025-08-01,2026-06-29,churned,0,False,Interesting particularly impact.,2025-11-03 13:00:05.585121
1440,45,2,2025-06-16,,trial,99,True,,2025-11-03 13:00:05.585121
1441,71,2,2024-12-27,,active,99,True,,2025-11-03 13:00:05.585121
1442,89,4,2025-03-01,2025-08-10,cancelled,999,False,Power time there west like truth television.,2025-11-03 13:00:05.585121
1443,34,2,2025-05-09,2025-11-24,churned,99,True,Environmental true study around wait ahead.,2025-11-03 13:00:05.585121
1444,22,4,2025-06-05,,active,999,True,,2025-11-03 13:00:05.585121
1445,15,3,2024-12-07,,active,299,True,,2025-11-03 13:00:05.585121
1446,13,2,2025-09-14,,active,99,False,,2025-11-03 13:00:05.585121
1447,44,2,2025-06-03,,active,99,False,,2025-11-03 13:00:05.585121
1448,29,4,2025-05-13,2025-08-15,churned,999,True,Building player eye not push.,2025-11-03 13:00:05.585121
1449,29,3,2024-12-02,,active,299,False,,2025-11-03 13:00:05.585121
1450,24,1,2024-12-21,,active,0,True,,2025-11-03 13:00:05.585121
1451,45,1,2025-03-08,,active,0,True,,2025-11-03 13:00:05.585121
1452,100,4,2025-06-17,2026-03-23,cancelled,999,False,Their end entire step program against.,2025-11-03 13:00:05.585121
1453,35,3,2025-07-19,2026-04-17,cancelled,299,False,Onto this expect.,2025-11-03 13:00:05.585121
1454,18,1,2025-10-02,,active,0,False,,2025-11-03 13:00:05.585121
1455,62,4,2025-02-20,,active,999,True,,2025-11-03 13:00:05.585121
1456,62,4,2025-07-19,,active,999,True,,2025-11-03 13:00:05.585121
1457,80,2,2024-12-14,,active,99,False,,2025-11-03 13:00:05.585121
1458,69,4,2025-02-06,,active,999,False,,2025-11-03 13:00:05.585121
1459,3,1,2025-05-25,,active,0,True,,2025-11-03 13:00:05.585121
1460,69,2,2025-04-16,2025-10-11,cancelled,99,False,Couple ago arm interview whole letter stop.,2025-11-03 13:00:05.585121
1461,98,1,2025-09-16,,active,0,True,,2025-11-03 13:00:05.585121
1462,6,3,2025-06-25,,trial,299,True,,2025-11-03 13:00:05.585121
1463,76,2,2025-03-10,2025-08-02,cancelled,99,True,Share sea mother every run religious since.,2025-11-03 13:00:05.585121
1464,8,4,2024-12-05,,active,999,True,,2025-11-03 13:00:05.585121
1465,26,2,2024-11-06,,active,99,True,,2025-11-03 13:00:05.585121
1466,72,4,2025-07-22,,active,999,True,,2025-11-03 13:00:05.585121
1467,92,1,2025-07-12,2026-04-21,churned,0,True,Manage company PM student world fund believe.,2025-11-03 13:00:05.585121
1468,81,3,2024-12-09,,active,299,False,,2025-11-03 13:00:05.585121
1469,26,2,2025-08-19,,active,99,True,,2025-11-03 13:00:05.585121
1470,78,2,2024-12-24,,active,99,True,,2025-11-03 13:00:05.585121
1471,29,3,2025-07-03,,active,299,False,,2025-11-03 13:00:05.585121
1472,68,2,2024-11-28,,active,99,False,,2025-11-03 13:00:05.585121
1473,36,2,2024-12-03,,active,99,True,,2025-11-03 13:00:05.585121
1474,69,1,2025-01-31,,active,0,False,,2025-11-03 13:00:05.585121
1475,96,4,2025-04-30,,active,999,True,,2025-11-03 13:00:05.585121
1476,76,1,2025-01-05,,active,0,False,,2025-11-03 13:00:05.585121
1477,13,4,2025-08-19,,active,999,True,,2025-11-03 13:00:05.585121
1478,24,1,2024-12-23,,active,0,True,,2025-11-03 13:00:05.585121
1479,78,2,2025-08-07,2026-01-04,churned,99,True,Response place meet would.,2025-11-03 13:00:05.585121
1480,59,1,2025-09-17,,active,0,True,,2025-11-03 13:00:05.585121
1481,37,1,2025-07-31,,active,0,False,,2025-11-03 13:00:05.585121
1482,61,4,2025-05-11,,active,999,True,,2025-11-03 13:00:05.585121
1483,35,3,2025-03-02,,active,299,False,,2025-11-03 13:00:05.585121
1484,51,3,2025-07-24,,trial,299,True,,2025-11-03 13:00:05.585121
1485,15,3,2025-07-18,,active,299,True,,2025-11-03 13:00:05.585121
1486,46,4,2025-05-07,,active,999,False,,2025-11-03 13:00:05.585121
1487,68,1,2025-08-09,2025-11-08,cancelled,0,False,Traditional race will stock much.,2025-11-03 13:00:05.585121
1488,82,1,2025-01-19,,active,0,False,,2025-11-03 13:00:05.585121
1489,71,1,2024-12-06,,active,0,True,,2025-11-03 13:00:05.585121
1490,54,2,2024-11-29,,active,99,True,,2025-11-03 13:00:05.585121
1491,58,2,2024-12-12,,active,99,True,,2025-11-03 13:00:05.585121
1492,34,1,2025-08-05,,active,0,True,,2025-11-03 13:00:05.585121
1493,84,2,2025-07-06,,active,99,True,,2025-11-03 13:00:05.585121
1494,45,3,2025-01-21,,active,299,False,,2025-11-03 13:00:05.585121
1495,55,4,2025-03-11,,active,999,True,,2025-11-03 13:00:05.585121
1496,29,2,2025-07-26,,active,99,False,,2025-11-03 13:00:05.585121
1497,60,2,2025-01-22,2025-07-23,cancelled,99,False,Appear under professional sound animal yourself.,2025-11-03 13:00:05.585121
1498,93,4,2024-12-18,,trial,999,True,,2025-11-03 13:00:05.585121
1499,49,3,2025-04-13,2026-02-15,cancelled,299,True,Figure oil read later have.,2025-11-03 13:00:05.585121
1500,17,1,2024-11-24,,active,0,False,,2025-11-03 13:00:05.585121
