session_id,user_id,session_start,session_end,session_duration_minutes,features_accessed,analysis_jobs_submitted,pages_viewed,device_type,browser,created_at
202,284,2025-07-25 09:15:48,2025-07-25 09:52:48,37,F3,1,8,mobile,Edge,2025-11-03 12:53:08.434246
203,82,2025-05-17 11:48:57,2025-05-17 13:13:57,85,F2,2,16,desktop,Safari,2025-11-03 12:53:08.434246
204,977,2025-09-21 09:12:48,2025-09-21 10:24:48,72,"F1,F3,F5,F4",2,7,mobile,Safari,2025-11-03 12:53:08.434246
205,821,2025-10-20 21:36:05,2025-10-20 22:34:05,58,"F3,F4,F2",5,18,tablet,Chrome,2025-11-03 12:53:08.434246
206,817,2025-09-13 21:01:01,2025-09-13 22:16:01,75,F1,3,19,tablet,Chrome,2025-11-03 12:53:08.434246
207,577,2025-06-01 23:25:13,2025-06-01 23:56:13,31,"F5,F3",5,17,desktop,Safari,2025-11-03 12:53:08.434246
208,671,2025-07-16 06:33:43,2025-07-16 07:11:43,38,"F4,F1,F2",5,9,tablet,Edge,2025-11-03 12:53:08.434246
209,498,2025-09-11 21:03:25,2025-09-11 22:07:25,64,"F4,F3,F5",1,18,mobile,Edge,2025-11-03 12:53:08.434246
210,65,2025-06-19 15:24:52,2025-06-19 16:41:52,77,"F4,F3",3,2,desktop,Firefox,2025-11-03 12:53:08.434246
211,282,2025-09-26 12:13:41,2025-09-26 13:02:41,49,"F5,F1",2,3,mobile,Safari,2025-11-03 12:53:08.434246
212,83,2025-05-20 05:39:59,2025-05-20 07:02:59,83,F5,3,14,desktop,Chrome,2025-11-03 12:53:08.434246
213,499,2025-10-12 04:03:05,2025-10-12 05:08:05,65,"F2,F1,F3",5,15,tablet,Chrome,2025-11-03 12:53:08.434246
214,451,2025-10-22 16:25:05,2025-10-22 16:54:05,29,"F4,F1,F3",0,18,desktop,Edge,2025-11-03 12:53:08.434246
215,52,2025-09-03 20:52:14,2025-09-03 21:37:14,45,F4,4,4,mobile,Edge,2025-11-03 12:53:08.434246
216,269,2025-05-16 02:47:12,2025-05-16 04:09:12,82,F1,2,17,tablet,Firefox,2025-11-03 12:53:08.434246
217,274,2025-09-29 05:14:05,2025-09-29 06:23:05,69,"F3,F5",2,14,tablet,Edge,2025-11-03 12:53:08.434246
218,656,2025-08-13 17:42:16,2025-08-13 17:58:16,16,"F4,F1,F3,F2",5,2,mobile,Safari,2025-11-03 12:53:08.434246
219,202,2025-07-19 04:55:42,2025-07-19 05:09:42,14,F5,3,12,desktop,Edge,2025-11-03 12:53:08.434246
220,245,2025-08-17 09:30:23,2025-08-17 10:26:23,56,"F4,F2,F1",2,18,mobile,Firefox,2025-11-03 12:53:08.434246
221,154,2025-07-03 11:13:55,2025-07-03 11:39:55,26,"F2,F1,F5",5,8,mobile,Firefox,2025-11-03 12:53:08.434246
222,318,2025-06-02 09:27:49,2025-06-02 09:48:49,21,"F5,F2",5,17,mobile,Edge,2025-11-03 12:53:08.434246
223,249,2025-10-29 10:39:33,2025-10-29 11:11:33,32,"F5,F3",5,1,desktop,Firefox,2025-11-03 12:53:08.434246
224,49,2025-09-09 09:16:08,2025-09-09 09:27:08,11,"F3,F4",2,9,tablet,Chrome,2025-11-03 12:53:08.434246
225,183,2025-10-02 00:17:24,2025-10-02 01:44:24,87,F2,1,9,desktop,Safari,2025-11-03 12:53:08.434246
226,714,2025-10-29 20:27:03,2025-10-29 21:40:03,73,"F4,F1",4,13,desktop,Firefox,2025-11-03 12:53:08.434246
227,319,2025-06-30 13:28:19,2025-06-30 14:08:19,40,"F3,F2,F4,F5",5,5,desktop,Firefox,2025-11-03 12:53:08.435245
228,694,2025-10-02 17:26:50,2025-10-02 18:31:50,65,"F3,F2,F4,F5",4,13,tablet,Safari,2025-11-03 12:53:08.435245
229,996,2025-10-14 06:55:57,2025-10-14 07:14:57,19,"F5,F4,F2",1,9,tablet,Edge,2025-11-03 12:53:08.435245
230,816,2025-07-19 14:29:06,2025-07-19 15:06:06,37,F5,3,10,desktop,Firefox,2025-11-03 12:53:08.435245
231,199,2025-07-15 13:41:05,2025-07-15 15:11:05,90,"F5,F2,F3",5,1,mobile,Edge,2025-11-03 12:53:08.435245
232,832,2025-05-29 13:47:53,2025-05-29 14:40:53,53,"F2,F5,F3,F1",3,13,mobile,Edge,2025-11-03 12:53:08.435245
233,958,2025-08-16 21:18:57,2025-08-16 22:24:57,66,F5,5,8,mobile,Chrome,2025-11-03 12:53:08.435245
234,514,2025-07-09 14:18:53,2025-07-09 15:26:53,68,F3,4,5,mobile,Edge,2025-11-03 12:53:08.435245
235,911,2025-08-13 10:16:56,2025-08-13 11:33:56,77,F3,1,3,tablet,Edge,2025-11-03 12:53:08.435245
236,595,2025-05-28 05:37:28,2025-05-28 06:29:28,52,F2,0,12,mobile,Safari,2025-11-03 12:53:08.435245
237,396,2025-09-04 06:38:10,2025-09-04 07:34:10,56,"F4,F1,F5",3,7,tablet,Safari,2025-11-03 12:53:08.435245
238,870,2025-06-06 09:45:28,2025-06-06 10:55:28,70,"F4,F3",2,12,desktop,Edge,2025-11-03 12:53:08.435245
239,773,2025-10-07 19:17:08,2025-10-07 20:07:08,50,"F3,F5",3,14,mobile,Edge,2025-11-03 12:53:08.435245
240,994,2025-08-27 10:43:10,2025-08-27 10:49:10,6,F4,0,12,mobile,Safari,2025-11-03 12:53:08.435245
241,751,2025-07-19 00:26:35,2025-07-19 00:42:35,16,F4,1,2,tablet,Firefox,2025-11-03 12:53:08.435245
242,642,2025-07-27 22:31:15,2025-07-27 23:15:15,44,"F2,F1,F4,F3",0,13,tablet,Edge,2025-11-03 12:53:08.435245
243,573,2025-05-17 01:36:22,2025-05-17 03:04:22,88,"F5,F3,F4,F2",5,7,tablet,Firefox,2025-11-03 12:53:08.435245
244,330,2025-09-25 23:23:43,2025-09-26 00:13:43,50,F1,5,10,desktop,Safari,2025-11-03 12:53:08.435245
245,599,2025-05-31 10:17:06,2025-05-31 11:27:06,70,"F3,F5",4,11,tablet,Firefox,2025-11-03 12:53:08.435245
246,515,2025-08-01 07:39:00,2025-08-01 09:07:00,88,"F1,F4,F2",5,14,tablet,Edge,2025-11-03 12:53:08.435245
247,994,2025-09-11 19:35:42,2025-09-11 20:49:42,74,"F3,F1,F5",4,16,tablet,Safari,2025-11-03 12:53:08.435245
248,830,2025-05-09 00:27:57,2025-05-09 00:40:57,13,F2,3,13,tablet,Edge,2025-11-03 12:53:08.435245
249,842,2025-07-11 21:22:42,2025-07-11 22:31:42,69,"F4,F2",3,15,tablet,Firefox,2025-11-03 12:53:08.435245
250,129,2025-07-31 08:16:14,2025-07-31 08:54:14,38,"F2,F1,F5",5,14,tablet,Firefox,2025-11-03 12:53:08.435245
251,299,2025-10-21 03:55:10,2025-10-21 05:08:10,73,"F3,F5,F1,F4",3,2,tablet,Edge,2025-11-03 12:53:08.435245
252,83,2025-09-25 09:48:31,2025-09-25 10:47:31,59,F5,0,9,mobile,Chrome,2025-11-03 12:53:08.435245
253,77,2025-09-25 17:49:19,2025-09-25 18:34:19,45,"F3,F5",0,19,mobile,Chrome,2025-11-03 12:53:08.435245
254,861,2025-09-21 20:29:03,2025-09-21 21:49:03,80,"F5,F1,F2",1,6,mobile,Safari,2025-11-03 12:53:08.435245
255,631,2025-09-20 02:01:40,2025-09-20 03:29:40,88,"F3,F4,F2,F5",2,8,tablet,Safari,2025-11-03 12:53:08.435245
256,7,2025-09-11 21:23:58,2025-09-11 22:05:58,42,"F5,F2",2,13,mobile,Edge,2025-11-03 12:53:08.435245
257,322,2025-07-31 14:54:39,2025-07-31 16:09:39,75,"F3,F1,F2",0,4,mobile,Safari,2025-11-03 12:53:08.435245
258,297,2025-07-03 00:14:35,2025-07-03 00:40:35,26,"F5,F1,F4,F3",2,7,desktop,Edge,2025-11-03 12:53:08.435245
259,989,2025-07-27 07:43:52,2025-07-27 08:44:52,61,F2,1,20,mobile,Safari,2025-11-03 12:53:08.435245
260,491,2025-10-05 15:14:29,2025-10-05 16:08:29,54,"F4,F3",5,8,mobile,Firefox,2025-11-03 12:53:08.435245
261,562,2025-10-02 09:00:56,2025-10-02 09:43:56,43,"F1,F5,F3",5,19,tablet,Edge,2025-11-03 12:53:08.435245
262,716,2025-05-10 12:05:51,2025-05-10 12:46:51,41,"F2,F5",0,14,mobile,Chrome,2025-11-03 12:53:08.435245
263,593,2025-06-04 19:25:47,2025-06-04 20:41:47,76,"F3,F1,F5,F4",1,7,desktop,Safari,2025-11-03 12:53:08.435245
264,742,2025-08-14 07:11:41,2025-08-14 08:36:41,85,"F1,F2,F3",5,14,tablet,Edge,2025-11-03 12:53:08.435245
265,240,2025-07-07 02:20:44,2025-07-07 02:43:44,23,"F3,F5,F2,F1",0,4,mobile,Chrome,2025-11-03 12:53:08.435245
266,216,2025-10-21 05:23:56,2025-10-21 06:44:56,81,"F2,F3",0,18,mobile,Safari,2025-11-03 12:53:08.435245
267,853,2025-08-13 09:03:59,2025-08-13 09:21:59,18,"F3,F2",0,19,tablet,Chrome,2025-11-03 12:53:08.435245
268,385,2025-08-12 23:10:14,2025-08-13 00:36:14,86,"F3,F5,F4,F1",1,19,tablet,Edge,2025-11-03 12:53:08.435245
269,258,2025-08-21 02:14:54,2025-08-21 02:25:54,11,"F4,F2,F3,F1",2,3,desktop,Safari,2025-11-03 12:53:08.435245
270,920,2025-05-31 16:36:11,2025-05-31 17:56:11,80,F4,4,14,desktop,Chrome,2025-11-03 12:53:08.435245
271,73,2025-07-10 17:33:42,2025-07-10 17:43:42,10,"F1,F5,F2",0,14,tablet,Edge,2025-11-03 12:53:08.435245
272,135,2025-08-10 03:08:43,2025-08-10 04:17:43,69,"F1,F2,F3,F4",3,15,tablet,Safari,2025-11-03 12:53:08.435245
273,168,2025-05-25 08:42:15,2025-05-25 09:21:15,39,F1,1,15,desktop,Safari,2025-11-03 12:53:08.435245
274,991,2025-08-18 22:25:22,2025-08-18 23:14:22,49,"F5,F2",3,4,tablet,Chrome,2025-11-03 12:53:08.435245
275,822,2025-09-23 01:19:50,2025-09-23 01:43:50,24,"F4,F3",3,6,tablet,Edge,2025-11-03 12:53:08.435245
276,522,2025-07-15 16:04:21,2025-07-15 16:41:21,37,"F3,F2,F5,F4",5,7,mobile,Chrome,2025-11-03 12:53:08.435245
277,481,2025-06-17 16:32:07,2025-06-17 17:17:07,45,"F3,F4,F1",0,8,mobile,Chrome,2025-11-03 12:53:08.435245
278,978,2025-10-25 12:06:27,2025-10-25 13:32:27,86,F2,1,11,tablet,Firefox,2025-11-03 12:53:08.435245
279,920,2025-08-23 17:39:42,2025-08-23 18:32:42,53,"F4,F3,F1",4,10,tablet,Chrome,2025-11-03 12:53:08.435245
280,669,2025-07-10 01:17:49,2025-07-10 01:52:49,35,F1,5,17,desktop,Firefox,2025-11-03 12:53:08.435245
281,312,2025-05-23 01:09:00,2025-05-23 02:27:00,78,"F2,F1,F3,F4",1,1,tablet,Edge,2025-11-03 12:53:08.435245
282,241,2025-06-26 18:51:31,2025-06-26 20:07:31,76,"F5,F1,F2,F4",0,3,tablet,Safari,2025-11-03 12:53:08.435245
283,174,2025-11-01 13:39:42,2025-11-01 14:47:42,68,"F2,F5,F1",1,6,tablet,Chrome,2025-11-03 12:53:08.435245
284,182,2025-08-11 07:56:29,2025-08-11 08:10:29,14,F2,1,1,tablet,Edge,2025-11-03 12:53:08.435245
285,206,2025-06-21 05:58:57,2025-06-21 07:10:57,72,F3,4,12,desktop,Safari,2025-11-03 12:53:08.435245
286,960,2025-06-13 11:43:19,2025-06-13 13:04:19,81,"F4,F2,F5,F1",4,10,mobile,Chrome,2025-11-03 12:53:08.435245
287,616,2025-10-24 03:46:12,2025-10-24 04:36:12,50,"F5,F2,F4",2,6,mobile,Safari,2025-11-03 12:53:08.435245
288,827,2025-07-06 13:18:03,2025-07-06 14:04:03,46,"F3,F2,F1",2,4,desktop,Firefox,2025-11-03 12:53:08.435245
289,205,2025-06-25 09:17:28,2025-06-25 10:24:28,67,F1,5,9,desktop,Firefox,2025-11-03 12:53:08.435245
290,367,2025-07-21 08:00:47,2025-07-21 09:13:47,73,"F1,F5",4,3,mobile,Firefox,2025-11-03 12:53:08.435245
291,790,2025-05-13 08:54:54,2025-05-13 09:53:54,59,"F2,F5,F1",1,10,tablet,Safari,2025-11-03 12:53:08.435245
292,849,2025-11-03 05:01:32,2025-11-03 05:39:32,38,"F4,F3,F1",3,16,tablet,Chrome,2025-11-03 12:53:08.435245
293,886,2025-08-10 05:07:31,2025-08-10 06:20:31,73,"F4,F3",5,6,mobile,Chrome,2025-11-03 12:53:08.435245
294,669,2025-05-20 14:55:07,2025-05-20 16:09:07,74,F5,2,2,mobile,Edge,2025-11-03 12:53:08.435245
295,728,2025-06-12 06:56:03,2025-06-12 07:51:03,55,"F4,F2,F3,F5",5,18,mobile,Firefox,2025-11-03 12:53:08.435245
296,540,2025-08-11 02:29:12,2025-08-11 03:47:12,78,"F3,F4,F2",4,9,tablet,Edge,2025-11-03 12:53:08.435245
297,775,2025-06-12 18:08:23,2025-06-12 18:52:23,44,"F1,F5,F2",3,18,desktop,Firefox,2025-11-03 12:53:08.435245
298,445,2025-09-29 05:28:41,2025-09-29 05:33:41,5,"F5,F2,F3,F1",5,3,tablet,Edge,2025-11-03 12:53:08.435245
299,770,2025-10-25 01:04:23,2025-10-25 01:36:23,32,"F2,F1,F4",0,6,mobile,Firefox,2025-11-03 12:53:08.435245
300,888,2025-10-24 23:52:30,2025-10-25 01:19:30,87,F5,2,17,tablet,Firefox,2025-11-03 12:53:08.435245
301,154,2025-05-08 08:22:41,2025-05-08 09:37:41,75,"F2,F5,F4",4,6,desktop,Edge,2025-11-03 12:53:08.435245
302,4,2025-06-11 17:16:19,2025-06-11 18:40:19,84,"F4,F5,F3,F2",0,14,tablet,Safari,2025-11-03 12:53:08.435245
303,908,2025-06-26 02:32:24,2025-06-26 03:20:24,48,"F2,F3,F1,F4",4,6,mobile,Firefox,2025-11-03 12:53:08.435245
304,736,2025-08-22 15:44:47,2025-08-22 16:15:47,31,F4,0,2,tablet,Safari,2025-11-03 12:53:08.435245
305,431,2025-06-18 20:36:29,2025-06-18 21:35:29,59,"F1,F4,F5",3,20,tablet,Chrome,2025-11-03 12:53:08.435245
306,263,2025-05-21 13:00:01,2025-05-21 14:01:01,61,"F5,F1,F4,F3",0,4,tablet,Firefox,2025-11-03 12:53:08.435245
307,72,2025-08-29 13:04:58,2025-08-29 13:54:58,50,"F1,F3,F4,F5",2,12,mobile,Chrome,2025-11-03 12:53:08.435245
308,787,2025-07-05 13:51:50,2025-07-05 14:43:50,52,"F5,F4",3,20,desktop,Chrome,2025-11-03 12:53:08.435245
309,289,2025-05-21 06:39:59,2025-05-21 07:36:59,57,"F5,F2,F3,F1",2,14,mobile,Safari,2025-11-03 12:53:08.436249
310,692,2025-07-10 06:15:10,2025-07-10 06:29:10,14,"F3,F2,F5,F4",0,1,desktop,Firefox,2025-11-03 12:53:08.436249
311,733,2025-08-20 16:43:28,2025-08-20 17:39:28,56,F4,3,4,desktop,Chrome,2025-11-03 12:53:08.436249
312,225,2025-08-17 10:11:07,2025-08-17 10:58:07,47,F3,3,11,mobile,Chrome,2025-11-03 12:53:08.436249
313,93,2025-05-30 22:24:35,2025-05-30 22:36:35,12,"F2,F5,F4,F1",4,1,desktop,Firefox,2025-11-03 12:53:08.436249
314,315,2025-11-01 11:36:13,2025-11-01 12:44:13,68,F5,0,8,desktop,Firefox,2025-11-03 12:53:08.436249
315,581,2025-10-24 22:28:55,2025-10-24 23:42:55,74,"F3,F1,F2,F5",4,4,desktop,Firefox,2025-11-03 12:53:08.436249
316,987,2025-10-09 02:42:33,2025-10-09 04:01:33,79,F4,3,6,tablet,Safari,2025-11-03 12:53:08.436249
317,607,2025-11-02 15:56:51,2025-11-02 16:17:51,21,"F3,F1",1,1,tablet,Edge,2025-11-03 12:53:08.436249
318,44,2025-08-16 17:52:50,2025-08-16 18:43:50,51,"F3,F2",4,17,mobile,Edge,2025-11-03 12:53:08.436249
319,232,2025-05-31 07:37:46,2025-05-31 08:10:46,33,"F2,F3",3,16,mobile,Chrome,2025-11-03 12:53:08.436249
320,276,2025-10-04 15:48:14,2025-10-04 17:01:14,73,F1,3,15,desktop,Firefox,2025-11-03 12:53:08.436249
321,90,2025-10-27 03:31:51,2025-10-27 04:18:51,47,"F4,F3,F1",5,8,tablet,Edge,2025-11-03 12:53:08.436249
322,639,2025-08-06 23:49:05,2025-08-07 00:10:05,21,"F1,F2,F4,F3",4,17,mobile,Firefox,2025-11-03 12:53:08.436249
323,327,2025-08-08 14:37:44,2025-08-08 15:09:44,32,"F5,F1,F2",5,18,desktop,Safari,2025-11-03 12:53:08.436249
324,295,2025-09-23 21:03:48,2025-09-23 21:59:48,56,"F1,F3,F2,F5",0,3,mobile,Edge,2025-11-03 12:53:08.436249
325,427,2025-07-21 08:52:46,2025-07-21 10:01:46,69,"F4,F1",4,18,tablet,Edge,2025-11-03 12:53:08.436249
326,534,2025-10-02 21:16:32,2025-10-02 21:31:32,15,"F3,F2,F4,F5",0,2,tablet,Safari,2025-11-03 12:53:08.436249
327,545,2025-05-10 11:56:30,2025-05-10 13:10:30,74,"F1,F3,F4",5,8,desktop,Safari,2025-11-03 12:53:08.436249
328,873,2025-06-23 21:25:17,2025-06-23 22:07:17,42,"F5,F1",1,13,tablet,Safari,2025-11-03 12:53:08.436249
329,656,2025-09-20 14:47:00,2025-09-20 16:13:00,86,F1,1,18,desktop,Chrome,2025-11-03 12:53:08.436249
330,85,2025-10-13 17:25:40,2025-10-13 17:58:40,33,"F2,F4,F1",3,11,mobile,Chrome,2025-11-03 12:53:08.436249
331,901,2025-10-12 20:13:01,2025-10-12 21:34:01,81,"F4,F5,F1,F2",4,9,tablet,Safari,2025-11-03 12:53:08.436249
332,11,2025-08-25 05:49:14,2025-08-25 06:39:14,50,"F2,F5,F1,F4",4,16,tablet,Chrome,2025-11-03 12:53:08.436249
333,820,2025-10-20 09:37:31,2025-10-20 09:46:31,9,"F2,F5",2,13,tablet,Safari,2025-11-03 12:53:08.436249
334,704,2025-08-07 09:53:19,2025-08-07 10:11:19,18,"F4,F2,F5",5,1,tablet,Firefox,2025-11-03 12:53:08.436249
335,327,2025-07-10 03:21:06,2025-07-10 03:53:06,32,"F5,F1",3,5,desktop,Safari,2025-11-03 12:53:08.436249
336,72,2025-07-20 21:01:45,2025-07-20 22:24:45,83,"F2,F3,F4",3,16,tablet,Safari,2025-11-03 12:53:08.436249
337,604,2025-10-29 14:16:35,2025-10-29 14:41:35,25,F2,5,6,tablet,Edge,2025-11-03 12:53:08.436249
338,19,2025-06-17 13:01:09,2025-06-17 14:22:09,81,F5,2,1,tablet,Chrome,2025-11-03 12:53:08.436249
339,126,2025-10-15 04:40:29,2025-10-15 05:05:29,25,F3,0,17,desktop,Edge,2025-11-03 12:53:08.436249
340,648,2025-08-10 08:26:06,2025-08-10 09:55:06,89,F4,1,15,tablet,Firefox,2025-11-03 12:53:08.436249
341,131,2025-10-31 15:01:36,2025-10-31 16:17:36,76,"F3,F4,F5,F1",1,5,desktop,Chrome,2025-11-03 12:53:08.436249
342,607,2025-05-29 12:06:11,2025-05-29 12:11:11,5,"F5,F2,F3,F4",3,19,desktop,Edge,2025-11-03 12:53:08.436249
343,594,2025-08-31 10:03:02,2025-08-31 11:30:02,87,F2,4,15,mobile,Chrome,2025-11-03 12:53:08.436249
344,513,2025-09-05 06:42:27,2025-09-05 07:48:27,66,"F4,F2,F1",4,6,desktop,Edge,2025-11-03 12:53:08.436249
345,518,2025-05-06 04:11:02,2025-05-06 05:35:02,84,"F2,F4",2,11,tablet,Firefox,2025-11-03 12:53:08.436249
346,383,2025-10-26 10:38:20,2025-10-26 11:35:20,57,F1,0,13,mobile,Firefox,2025-11-03 12:53:08.436249
347,462,2025-10-06 03:43:46,2025-10-06 05:02:46,79,"F3,F5",3,2,tablet,Firefox,2025-11-03 12:53:08.436249
348,513,2025-10-05 12:31:25,2025-10-05 13:56:25,85,"F4,F3,F5",1,1,mobile,Chrome,2025-11-03 12:53:08.436249
349,417,2025-08-29 18:11:17,2025-08-29 18:21:17,10,"F4,F3,F2",1,5,tablet,Edge,2025-11-03 12:53:08.436249
350,73,2025-08-31 07:17:11,2025-08-31 08:43:11,86,"F4,F3",0,3,tablet,Firefox,2025-11-03 12:53:08.436249
351,486,2025-08-09 00:49:24,2025-08-09 01:07:24,18,"F5,F1",3,20,mobile,Chrome,2025-11-03 12:53:08.436249
352,767,2025-07-10 16:44:24,2025-07-10 18:05:24,81,"F4,F5,F2",5,19,desktop,Firefox,2025-11-03 12:53:08.436249
353,3,2025-09-17 02:59:07,2025-09-17 04:19:07,80,"F4,F2",5,16,mobile,Safari,2025-11-03 12:53:08.436249
354,897,2025-08-26 12:57:00,2025-08-26 13:49:00,52,"F5,F4,F3,F1",0,1,tablet,Chrome,2025-11-03 12:53:08.436249
355,871,2025-05-28 18:26:27,2025-05-28 19:38:27,72,F2,4,17,tablet,Safari,2025-11-03 12:53:08.436249
356,354,2025-09-16 05:57:20,2025-09-16 06:27:20,30,F2,2,4,tablet,Safari,2025-11-03 12:53:08.436249
357,608,2025-05-15 04:46:19,2025-05-15 05:44:19,58,"F3,F5",0,2,mobile,Safari,2025-11-03 12:53:08.436249
358,282,2025-07-14 01:08:10,2025-07-14 02:19:10,71,"F4,F1,F2,F5",3,8,desktop,Safari,2025-11-03 12:53:08.436249
359,859,2025-10-19 07:58:19,2025-10-19 09:20:19,82,F3,5,2,tablet,Firefox,2025-11-03 12:53:08.436249
360,438,2025-08-02 11:42:35,2025-08-02 11:59:35,17,F3,5,20,desktop,Chrome,2025-11-03 12:53:08.436249
361,501,2025-07-14 06:42:25,2025-07-14 06:50:25,8,"F4,F3",0,9,desktop,Edge,2025-11-03 12:53:08.436249
362,440,2025-09-11 21:55:33,2025-09-11 23:18:33,83,F1,5,4,mobile,Edge,2025-11-03 12:53:08.436249
363,376,2025-10-18 04:43:37,2025-10-18 05:28:37,45,F2,4,1,desktop,Edge,2025-11-03 12:53:08.436249
364,100,2025-07-25 17:17:49,2025-07-25 18:27:49,70,"F2,F5,F3,F4",4,18,tablet,Edge,2025-11-03 12:53:08.436249
365,710,2025-07-05 06:46:22,2025-07-05 07:15:22,29,"F4,F2,F1",2,19,tablet,Safari,2025-11-03 12:53:08.436249
366,413,2025-07-13 15:55:53,2025-07-13 16:42:53,47,"F3,F5,F2",2,1,tablet,Chrome,2025-11-03 12:53:08.436249
367,827,2025-06-16 01:48:29,2025-06-16 02:17:29,29,"F5,F4,F3,F2",1,9,tablet,Firefox,2025-11-03 12:53:08.436249
368,924,2025-10-01 14:11:54,2025-10-01 14:17:54,6,"F1,F5",0,1,mobile,Safari,2025-11-03 12:53:08.438688
369,406,2025-07-31 05:06:55,2025-07-31 05:51:55,45,"F4,F1",4,16,tablet,Edge,2025-11-03 12:53:08.438688
370,443,2025-07-10 15:03:23,2025-07-10 15:27:23,24,"F2,F5,F4,F1",2,13,mobile,Safari,2025-11-03 12:53:08.438688
371,939,2025-10-09 14:05:07,2025-10-09 14:28:07,23,"F1,F5,F2,F3",3,2,tablet,Chrome,2025-11-03 12:53:08.438688
372,502,2025-09-28 08:58:01,2025-09-28 09:36:01,38,"F5,F4,F1,F3",0,16,mobile,Safari,2025-11-03 12:53:08.438688
373,126,2025-06-11 09:22:52,2025-06-11 10:24:52,62,F1,2,9,mobile,Edge,2025-11-03 12:53:08.438688
374,676,2025-10-11 08:06:38,2025-10-11 09:32:38,86,"F3,F1,F4",5,15,tablet,Edge,2025-11-03 12:53:08.438688
375,936,2025-06-09 02:25:01,2025-06-09 02:55:01,30,"F3,F1,F5,F2",1,14,tablet,Safari,2025-11-03 12:53:08.438688
376,685,2025-07-18 06:23:59,2025-07-18 06:40:59,17,"F3,F4,F5,F1",3,4,tablet,Chrome,2025-11-03 12:53:08.438688
377,929,2025-10-08 13:02:57,2025-10-08 13:53:57,51,"F5,F2,F3,F1",1,1,mobile,Edge,2025-11-03 12:53:08.438688
378,637,2025-05-17 03:24:26,2025-05-17 03:55:26,31,F5,1,9,desktop,Edge,2025-11-03 12:53:08.438688
379,238,2025-10-15 10:39:51,2025-10-15 12:00:51,81,"F1,F4,F2,F3",2,12,mobile,Safari,2025-11-03 12:53:08.438688
380,352,2025-07-24 13:10:30,2025-07-24 13:36:30,26,"F1,F5,F4",5,15,tablet,Chrome,2025-11-03 12:53:08.438688
381,615,2025-07-16 21:35:37,2025-07-16 23:02:37,87,"F3,F1,F4,F2",0,15,mobile,Chrome,2025-11-03 12:53:08.438688
382,151,2025-08-10 04:47:13,2025-08-10 04:58:13,11,"F2,F3,F1,F5",0,4,desktop,Firefox,2025-11-03 12:53:08.438688
383,452,2025-06-25 13:37:42,2025-06-25 14:07:42,30,"F4,F1,F3,F2",3,14,desktop,Firefox,2025-11-03 12:53:08.438688
384,283,2025-10-13 01:29:33,2025-10-13 02:53:33,84,"F1,F5,F2,F4",3,5,mobile,Firefox,2025-11-03 12:53:08.438688
385,123,2025-10-31 12:33:01,2025-10-31 14:01:01,88,"F4,F5,F2",5,1,tablet,Edge,2025-11-03 12:53:08.438688
386,190,2025-06-07 23:23:57,2025-06-08 00:30:57,67,F4,5,20,tablet,Chrome,2025-11-03 12:53:08.438688
387,942,2025-10-18 07:11:58,2025-10-18 07:55:58,44,F4,4,8,tablet,Chrome,2025-11-03 12:53:08.438688
388,32,2025-08-21 13:40:34,2025-08-21 14:03:34,23,F2,2,14,tablet,Firefox,2025-11-03 12:53:08.438688
389,403,2025-07-17 02:34:36,2025-07-17 02:57:36,23,F5,2,10,tablet,Edge,2025-11-03 12:53:08.438688
390,314,2025-07-15 13:49:12,2025-07-15 15:03:12,74,"F1,F3,F2,F5",4,3,tablet,Chrome,2025-11-03 12:53:08.438688
391,269,2025-05-18 10:42:39,2025-05-18 10:58:39,16,"F2,F1,F4",2,18,desktop,Chrome,2025-11-03 12:53:08.438688
392,634,2025-10-30 23:45:32,2025-10-31 00:24:32,39,F2,1,9,desktop,Chrome,2025-11-03 12:53:08.438688
393,334,2025-07-01 11:23:41,2025-07-01 11:45:41,22,"F5,F4",3,17,mobile,Chrome,2025-11-03 12:53:08.438688
394,438,2025-05-28 18:29:22,2025-05-28 19:14:22,45,"F2,F4,F5,F1",0,12,desktop,Edge,2025-11-03 12:53:08.438688
395,49,2025-10-28 08:59:00,2025-10-28 10:06:00,67,"F3,F1",0,13,desktop,Chrome,2025-11-03 12:53:08.438688
396,816,2025-06-25 13:20:02,2025-06-25 14:43:02,83,"F5,F3",2,8,mobile,Edge,2025-11-03 12:53:08.438688
397,575,2025-08-10 15:45:40,2025-08-10 16:52:40,67,F2,1,2,tablet,Edge,2025-11-03 12:53:08.438688
398,306,2025-10-11 04:57:45,2025-10-11 05:10:45,13,"F5,F2,F3,F1",0,3,tablet,Edge,2025-11-03 12:53:08.438688
399,735,2025-08-30 14:00:50,2025-08-30 14:28:50,28,"F5,F3,F1",2,17,mobile,Firefox,2025-11-03 12:53:08.438688
400,462,2025-07-06 14:07:29,2025-07-06 14:34:29,27,F1,0,13,tablet,Safari,2025-11-03 12:53:08.438688
401,543,2025-05-15 16:18:43,2025-05-15 17:19:43,61,"F1,F5",1,2,tablet,Edge,2025-11-03 12:53:08.438688
402,321,2025-07-17 22:03:38,2025-07-17 23:08:38,65,F1,1,18,desktop,Chrome,2025-11-03 12:53:08.438688
403,789,2025-05-15 00:53:50,2025-05-15 02:11:50,78,F2,2,16,tablet,Firefox,2025-11-03 12:53:08.438688
404,820,2025-08-26 19:13:07,2025-08-26 19:46:07,33,"F1,F2,F4,F5",3,15,desktop,Safari,2025-11-03 12:53:08.438688
